;VlrCond;Garagem;Preco;Quarto;M2;Bairro
700;10;1;230000;2;56;Parque Copacabana
701;0;0;390000;1;56;Belvedere
702;319;1;235000;2;56;Buritis
703;380;1;240000;2;56;Buritis
704;0;2;359000;2;56;Buritis
705;0;2;361000;2;56;Buritis
706;0;2;369000;2;56;Buritis
707;440;1;300000;2;56;Buritis
708;0;1;283500;2;56;Brasil Industrial
709;10;1;209000;2;57;Mantiqueira
710;0;1;209000;2;57;Mantiqueira
711;350;1;250000;3;57;Cenaculo
712;176;1;159900;2;57;Candelaria
713;0;1;250000;3;57;Venda Nova
714;0;1;330000;2;57;Copacabana
715;0;1;235000;2;57;Santa Branca
716;0;2;745000;2;57;Savassi
717;135;1;330000;2;57;Santa Cruz
718;350;1;298000;2;57;Castelo
719;0;2;289900;2;57;Ouro Preto
720;230;1;269000;3;57;Castelo
721;560;1;550000;1;57;Lourdes
722;381;1;310000;3;57;Padre Eustaquio
723;0;2;705929;2;57;Funcionarios
724;220;2;590000;2;57;Serra
725;300;1;220000;2;57;Palmeiras
726;230;1;230000;3;57;Sagrada Familia
727;10;1;303000;2;58;Jaqueline
728;150;1;175000;2;58;Santa Monica
729;0;1;310000;2;58;Heliopolis
730;200;1;266900;2;58;Fernao Dias
731;0;1;245000;2;58;Palmares
732;0;2;294000;2;58;Ouro Preto
733;230;1;269000;3;58;Castelo
734;0;1;259700;3;58;Casa Branca
735;168;1;265000;2;58;Sagrada Familia
736;400;1;300000;2;58;Sagrada Familia
737;390;1;329000;3;58;Floresta
738;350;1;290000;2;58;Sagrada Familia
739;380;0;285000;2;58;Centro
740;399;1;420000;1;58;Centro
741;380;0;270000;1;58;Centro
742;300;1;730000;2;58;Lourdes
743;203;1;225000;3;58;Santa Efigenia
744;0;2;680000;2;58;Santo Agostinho
745;0;1;860000;1;58;Lourdes
746;600;0;230000;1;58;Barro Preto
747;625;2;690000;2;58;Gutierrez
748;838;2;720000;2;58;Gutierrez
749;0;2;725503;2;58;Savassi
750;320;2;534470;2;58;Serra
751;320;2;562600;2;58;Serra
752;500;1;530000;2;58;Santo Antonio
753;150;1;178000;2;58;Gameleira
754;0;0;220000;1;58;Serra
755;500;1;560000;2;58;Santo Antonio
756;500;2;720000;2;58;Santo Antonio
757;0;2;550000;2;58;Serra
758;220;2;570000;2;58;Serra
759;220;2;590000;2;58;Serra
760;145;2;520000;2;58;Santo Antonio
761;230;1;130000;2;59;Rio Branco
762;224;1;170000;2;59;Rio Branco
763;165;1;180000;2;59;Santa Monica
764;10;2;345000;3;59;Santa Monica
765;0;2;345000;3;59;Santa Monica
766;200;1;153000;2;59;Sao Joao Batista
767;1;2;222000;2;59;Ceu Azul
768;350;1;189000;2;59;Planalto
769;250;1;225000;3;59;Santa Monica
770;10;1;215000;3;59;Copacabana
771;250;1;310000;3;59;Floresta
772;1;2;859000;2;59;Santo Agostinho
773;450;2;469000;2;59;Nova Suica
774;500;2;490000;2;59;Buritis
775;0;0;535500;1;59;Buritis
776;150;1;190000;2;60;Sao Francisco
777;1;2;840639;2;60;Lourdes
778;0;2;861748;2;60;Centro
779;90;2;185000;2;60;Serra Verde
780;10;2;398000;3;60;Leticia
781;10;1;248000;2;60;Jardim Leblon
782;0;1;190000;2;60;Juliana
783;100;2;430000;3;60;Santa Monica
784;10;1;218000;2;60;Sao Joao Batista
785;1;2;310000;3;60;Ceu Azul
786;10;2;450000;3;60;Santa Monica
787;10;1;205900;2;60;Parque Leblon
788;0;1;253000;2;60;Santa Monica
789;404;1;280000;3;60;Santa Monica
790;0;1;269000;3;60;Santa Monica
791;0;1;185000;3;60;Santa Amalia
792;130;1;225000;3;60;Santa Branca
793;10;2;303000;3;60;Santa Branca
794;0;2;303000;3;60;Santa Branca
795;1;2;315000;3;60;Santa Branca
796;100;2;315000;3;60;Santa Branca
797;150;2;429000;2;60;Santa Branca
798;170;1;170000;2;60;Planalto
799;0;1;400000;2;60;Santa Amalia
800;150;2;394000;3;60;Planalto
801;10;2;650000;2;60;Itapoa
802;0;1;220000;2;60;Santa Branca
803;190;1;240000;3;60;Itapoa
804;190;1;250000;2;60;Dona Clara
805;200;1;300000;3;60;Aeroporto
806;200;1;300000;3;60;Pampulha
807;370;1;250000;2;60;Liberdade
808;728;1;480000;2;60;Cruzeiro
809;750;1;480000;2;60;Cruzeiro
810;300;1;249000;2;60;Fernao Dias
811;420;1;265000;2;60;Ipiranga
812;350;1;276000;3;60;Floresta
813;254;1;460000;2;60;Colegio Batista
814;530;1;260000;2;60;Ipiranga
815;255;1;214000;2;60;Santa Cruz
816;300;1;300000;2;60;Castelo
817;290;2;280000;2;60;Nova Vista
818;0;1;335500;2;60;Nova Vista
819;250;2;300000;2;60;Manacas
820;0;2;525000;2;60;Manacas
821;110;2;322000;3;60;Sao Geraldo
822;110;2;325000;3;60;Sao Geraldo
823;0;2;340103;2;60;Sao Geraldo
824;291;1;370000;3;60;Cidade Nova
825;220;1;258000;3;60;Sagrada Familia
826;0;1;208000;2;60;Novo Gloria
827;250;1;290000;3;60;Sagrada Familia
828;220;1;265000;3;60;Colegio Batista
829;300;1;258000;2;60;Pompeia
830;250;1;299000;3;60;Pompeia
831;215;1;235000;3;60;Caicaras
832;160;2;378880;2;60;Sagrada Familia
833;320;0;220000;2;60;Centro
834;458;1;549000;1;60;Lourdes
835;714;1;420000;2;60;Funcionarios
836;664;1;450000;2;60;Funcionarios
837;730;1;480000;2;60;Funcionarios
838;0;0;140000;1;60;Centro
839;200;0;220000;3;60;Santa Efigenia
840;0;1;907800;2;60;Santo Agostinho
841;0;2;912400;2;60;Santo Agostinho
842;648;0;250000;1;60;Santo Agostinho
843;0;1;515000;2;60;Barro Preto
844;300;1;500000;3;60;Savassi
845;370;1;430000;2;60;Santa Efigenia
846;190;1;240000;2;60;Santa Monica
847;0;1;388474;1;60;Funcionarios
848;370;1;350000;2;60;Nova Suica
849;230;1;215000;3;60;Nova Suica
850;304;0;200000;1;60;Centro
851;230;0;200000;2;60;Serra
852;250;1;255000;2;60;Serra
853;0;1;380000;3;60;Savassi
854;593;2;360000;2;60;Nova Granada
855;190;1;1200;2;60;Jardim America
856;260;1;249000;2;60;Jardim America
857;600;1;310000;2;60;Carmo
858;0;1;390000;1;60;Cruzeiro
859;650;2;530000;2;60;Luxemburgo
860;700;2;530000;2;60;Luxemburgo
861;170;1;215000;2;60;Havai
862;140;1;230000;3;60;Betania
863;386;1;290000;2;60;Estoril
864;450;1;210000;3;60;Estoril
865;400;1;280000;3;60;Estoril
866;420;1;320000;2;60;Estoril
867;621;2;340000;2;60;Estoril
868;410;2;380000;2;60;Buritis
869;250;1;280000;2;60;Buritis
870;250;2;430000;2;60;Buritis
871;225;1;1300;3;60;Buritis
872;400;2;420000;2;60;Buritis
873;500;2;450000;2;60;Buritis
874;500;2;470000;2;60;Buritis
875;840;2;720000;2;60;Belvedere
876;360;2;350000;2;60;Buritis
877;340;1;240000;2;60;Buritis
878;340;1;240000;2;60;Buritis
879;400;1;337000;2;60;Buritis
880;474;1;350000;2;60;Buritis
881;245;2;390000;2;60;Buritis
882;450;2;350000;2;60;Buritis
883;0;0;296000;2;60;Buritis
884;300;2;405000;2;60;Buritis
885;170;1;190000;2;60;Flavio Marques Lisboa
886;60;0;115000;2;60;Castanheira
887;110;1;280000;3;60;Petropolis
888;250;1;178000;2;60;Santa Amalia
889;0;1;260000;2;61;Venda Nova
890;1;1;269000;3;61;Rio Branco
891;0;0;200000;3;61;Parque Leblon
892;0;1;240000;2;61;Santa Monica
893;425;0;220000;2;61;Santa Ines
894;1050;1;520000;2;61;Lourdes
895;0;0;390000;1;61;Barro Preto
896;0;1;630000;1;61;Funcionarios
897;1000;0;270000;1;61;Savassi
898;0;2;840000;2;61;Santo Agostinho
899;500;2;850000;2;61;Lourdes
900;650;2;870000;2;61;Santo Agostinho
901;0;2;602615;2;61;Gutierrez
902;0;2;612500;2;61;Gutierrez
903;500;2;750000;2;61;Santo Antonio
904;0;2;654167;2;61;Sao Pedro
905;400;2;475000;2;61;Buritis
906;0;1;460000;1;61;Estoril
907;450;2;410000;2;61;Buritis
908;200;1;179000;3;62;Frei Leopoldo
909;1;1;350000;3;62;Candelaria
910;10;2;320000;2;62;Ceu Azul
911;10;2;394000;3;62;Santa Monica
912;350;1;189000;2;62;Santa Branca
913;140;1;220000;2;62;Planalto
914;150;2;365000;3;62;Heliopolis
915;150;2;469000;3;62;Heliopolis
916;550;1;300000;2;62;Silveira
917;292;1;295000;3;62;Pampulha
918;250;2;341000;2;62;Ouro Preto
919;1;2;360000;3;62;Serrano
920;460;1;519000;2;62;Castelo
921;0;1;330000;2;62;Serrano
922;240;2;330000;2;62;Serrano
923;230;1;265000;3;62;Sagrada Familia
924;250;1;235000;2;62;Sao Geraldo
925;500;2;676000;2;62;Sion
926;220;1;260000;3;62;Sagrada Familia
927;0;2;826000;2;62;Lourdes
928;0;2;388000;3;62;Santa Tereza
929;330;2;319000;3;62;Conjunto California
930;644;1;585000;2;62;Savassi
931;1;2;1049000;2;62;Santo Agostinho
932;1;2;1180000;2;62;Santo Agostinho
933;628;2;620000;2;62;Alto Barroca
934;500;2;808500;2;62;Lourdes
935;0;2;820000;2;62;Lourdes
936;1;2;870000;2;62;Lourdes
937;500;2;870000;2;62;Santo Agostinho
938;380;2;880000;2;62;Lourdes
939;720;2;830000;2;62;Savassi
940;785;2;850000;2;62;Funcionarios
941;785;2;880000;2;62;Savassi
942;308;1;260000;3;62;Camargos
943;1;1;470000;2;62;Serra
944;0;1;530000;2;62;Serra
945;400;2;750000;2;62;Serra
946;220;1;240000;3;62;Salgado Filho
947;810;2;805000;2;62;Serra
948;610;2;1125350;2;62;Funcionarios
949;350;0;300000;2;62;Santo Antonio
950;750;2;715000;2;62;Carmo
951;270;1;310000;3;62;Nova Granada
952;400;2;629000;2;62;Santo Antonio
953;0;2;652436;2;62;Carmo
954;560;2;500000;3;62;Santo Antonio
955;730;2;490000;2;62;Luxemburgo
956;300;2;339900;3;62;Palmeiras
957;432;1;345000;2;62;Buritis
958;450;2;380000;2;62;Buritis
959;250;2;355000;2;62;Buritis
960;300;1;355000;2;62;Buritis
961;0;1;190000;2;62;Araguaia
962;100;1;160000;2;63;Jaqueline
963;350;1;199000;2;63;Santa Branca
964;10;2;469000;3;63;Itapoa
965;10;2;619000;3;63;Itapoa
966;10;2;649000;3;63;Itapoa
967;0;2;649000;3;63;Itapoa
968;10;2;545000;3;63;Planalto
969;170;1;250000;3;63;Itapoa
970;290;1;285000;3;63;Jaragua
971;455;2;535000;2;63;Liberdade
972;180;1;290000;2;63;Salgado Filho
973;270;2;320000;3;63;Sagrada Familia
974;0;1;900000;1;63;Lourdes
975;130;1;250000;3;63;Santa Efigenia
976;220;1;340000;3;63;Calafate
977;0;2;429000;2;63;Nova Suica
978;0;2;897919;2;63;Savassi
979;399;1;250000;2;63;Barro Preto
980;720;2;515000;2;63;Sao Lucas
981;0;2;528600;2;63;Sao Lucas
982;0;2;584860;2;63;Serra
983;550;1;500000;2;63;Serra
984;600;2;834038;2;63;Funcionarios
985;0;0;320000;1;63;Savassi
986;0;2;625000;2;63;Gutierrez
987;0;2;580000;2;63;Carmo
988;250;1;327000;2;63;Anchieta
989;400;2;625000;2;63;Sion
990;0;2;720000;2;63;Anchieta
991;225;1;250000;3;63;Buritis
992;450;2;380000;2;63;Buritis
993;0;0;410000;1;63;Buritis
994;495;1;370000;3;63;Buritis
995;260;1;265000;3;64;Santa Monica
996;0;1;180000;3;64;Santa Amalia
997;319;1;240000;3;64;Santa Amalia
998;200;2;360000;3;64;Planalto
999;450;1;250000;3;64;Santa Branca
1000;0;1;265000;2;64;Santa Amalia
1001;600;2;480000;2;64;Ouro Preto
1002;330;1;280000;2;64;Castelo
1003;400;1;349000;2;64;Sagrada Familia
1004;130;1;188000;3;64;Alipio de Melo
1005;240;1;297000;3;64;Sagrada Familia
1006;250;1;320000;3;64;Sagrada Familia
1007;593;1;430000;3;64;Santa Tereza
1008;380;0;340000;2;64;Centro
1009;0;2;884290;2;64;Santa Efigenia
1010;417;0;230000;2;64;Centro
1011;417;0;280000;2;64;Centro
1012;680;2;515000;2;64;Sao Lucas
1013;1;2;790000;3;64;Savassi
1014;0;2;790000;3;64;Savassi
1015;353;1;350000;3;64;Jardim America
1016;1;2;522000;2;64;Santo Antonio
1017;790;2;790000;2;64;Sao Pedro
1018;750;2;740000;2;64;Cruzeiro
1019;500;2;650000;3;64;Anchieta
1020;650;2;650000;3;64;Anchieta
1021;850;2;731000;2;64;Sion
1022;400;2;410000;2;64;Buritis
1023;0;1;220000;1;64;Buritis
1024;400;1;580000;2;64;Buritis
1025;1;1;190000;2;65;Piratininga Venda Nova
1026;100;1;220000;2;65;Rio Branco
1027;0;1;258000;2;65;Rio Branco
1028;150;1;230000;3;65;Rio Branco
1029;0;2;289000;2;65;Sao Joao Batista
1030;0;2;300000;3;65;Sinimbu
1031;300;1;225000;3;65;Venda Nova
1032;500;2;345000;3;65;Planalto
1033;0;3;320000;2;65;Jardim Leblon
1034;50;1;249000;2;65;Planalto
1035;10;1;300000;3;65;Santa Branca
1036;200;1;270000;3;65;Heliopolis
1037;230;1;212000;3;65;Heliopolis
1038;150;2;239000;3;65;Sao Gabriel
1039;0;2;585000;1;65;Sao Luiz
1040;420;1;295000;3;65;Fernao Dias
1041;0;2;345000;3;65;Palmares
1042;330;2;350000;3;65;Palmares
1043;297;1;235000;3;65;Palmares
1044;0;2;430000;2;65;Uniao
1045;400;1;210000;2;65;Floresta
1046;592;2;480000;2;65;Ipiranga
1047;400;2;310000;2;65;Nova Vista
1048;250;1;238000;3;65;Horto Florestal
1049;0;2;320000;2;65;Castelo
1050;590;1;330000;3;65;Cidade Nova
1051;250;2;370000;2;65;Castelo
1052;424;2;750000;3;65;Graca
1053;250;1;259900;3;65;Sagrada Familia
1054;400;2;420000;3;65;Graca
1055;370;2;795000;4;65;Padre Eustaquio
1056;370;2;425000;2;65;Floresta
1057;323;2;295000;2;65;Carlos Prates
1058;550;0;260000;2;65;Centro
1059;440;2;900000;2;65;Lourdes
1060;550;1;1500;2;65;Centro
1061;450;0;270000;2;65;Centro
1062;200;1;350000;2;65;Santa Tereza
1063;250;1;245000;3;65;Caicara Adelaide
1064;320;2;380000;2;65;Santa Efigenia
1065;320;2;475000;2;65;Santa Efigenia
1066;0;0;210000;1;65;Centro
1067;0;1;390000;2;65;Prado
1068;811;1;450000;2;65;Centro
1069;260;0;200000;2;65;Sao Lucas
1070;190;2;590000;2;65;Santa Efigenia
1071;399;1;230000;2;65;Barro Preto
1072;680;2;515000;2;65;Nova Suica
1073;380;0;250000;3;65;Camargos
1074;385;1;250000;3;65;Camargos
1075;400;2;3500;2;65;Nova Granada
1076;0;2;1050000;2;65;Savassi
1077;0;2;920434;2;65;Savassi
1078;380;0;320000;2;65;Centro
1079;293;2;320000;3;65;Jardim America
1080;0;2;750000;2;65;Serra
1081;500;2;775000;2;65;Serra
1082;0;2;775000;2;65;Serra
1083;1;2;650000;2;65;Gutierrez
1084;300;1;295000;3;65;Grajau
1085;400;1;530000;2;65;Santo Antonio
1086;350;1;350000;2;65;Nova Granada
1087;1105;2;650000;2;65;Sion
1088;200;1;220000;2;65;Havai
1089;0;2;680000;2;65;Sion
1090;350;1;269000;2;65;Santa Lucia
1091;250;1;270000;3;65;Havai
1092;350;1;270000;3;65;Buritis
1093;0;1;650000;1;65;Estoril
1094;400;1;290000;3;65;Buritis
1095;200;1;230000;3;65;Buritis
1096;350;1;280000;3;65;Buritis
1097;250;2;400000;2;65;Barreiro
1098;0;2;265000;1;65;Buritis
1099;400;1;540000;2;65;Buritis
1100;180;1;120000;2;65;Bonsucesso Barreiro
1101;265;1;275000;3;65;Buritis
1102;390;2;320000;3;65;Buritis
1103;230;1;310000;3;65;Sagrada Familia
1104;200;1;239000;2;66;Copacabana
1105;0;1;250000;2;66;Paqueta
1106;85;1;310000;3;66;Palmares
1107;0;1;200000;2;66;Ouro Preto
1108;0;1;212000;2;66;Ouro Preto
1109;326;1;259000;2;66;Concordia
1110;325;1;270000;3;66;Sagrada Familia
1111;210;1;320000;3;66;Floresta
1112;255;1;399000;3;66;Colegio Batista
1113;255;1;399000;2;66;Colegio Batista
1114;714;1;730000;2;66;Santo Agostinho
1115;400;0;290000;2;66;Centro
1116;1100;2;910000;2;66;Santa Efigenia
1117;0;2;924123;2;66;Santa Efigenia
1118;0;2;958082;2;66;Funcionarios
1119;0;2;958082;2;66;Santa Efigenia
1120;0;1;535000;2;66;Santa Efigenia
1121;0;2;969619;2;66;Lourdes
1122;0;2;877158;2;66;Santo Agostinho
1123;0;2;877166;2;66;Santo Agostinho
1124;660;2;950000;2;66;Santo Agostinho
1125;720;2;590000;3;66;Nova Suica
1126;610;1;1200784;2;66;Funcionarios
1127;1;2;1262000;2;66;Lourdes
1128;610;1;1300464;2;66;Funcionarios
1129;0;2;620632;2;66;Serra
1130;500;2;775000;2;66;Serra
1131;500;2;775000;2;66;Serra
1132;362;1;250000;2;66;Serra
1133;500;2;2700;2;66;Cidade Jardim
1134;0;1;580000;1;66;Funcionarios
1135;700;2;650000;2;66;Sion
1136;900;2;650000;2;66;Sion
1137;680;2;750000;2;66;Sion
1138;362;1;240000;3;66;Betania
1139;450;1;530000;2;66;Buritis
1140;0;2;850272;2;67;Lourdes
1141;0;2;903201;2;67;Lourdes
1142;700;2;670000;2;67;Grajau
1143;0;0;165000;2;67;Venda Nova
1144;0;1;225000;3;67;Vila Cloris
1145;235;2;275000;2;67;Santa Amalia
1146;180;1;390000;3;67;Santa Amalia
1147;100;1;250000;3;67;Itapoa
1148;168;1;210000;3;67;Heliopolis
1149;1;1;325000;2;67;Santa Amalia
1150;320;2;420000;3;67;Pampulha
1151;0;2;480825;3;67;Liberdade
1152;0;2;533275;3;67;Liberdade
1153;300;2;365000;2;67;Castelo
1154;250;2;429000;3;67;Renascenca
1155;290;2;269000;3;67;Manacas
1156;200;1;205000;2;67;Caicaras
1157;220;1;239000;2;67;Sagrada Familia
1158;170;1;268000;2;67;Sagrada Familia
1159;550;1;258000;2;67;Sagrada Familia
1160;652;1;265900;2;67;Sagrada Familia
1161;500;0;345000;2;67;Lourdes
1162;434;1;300000;3;67;Saudade
1163;1;2;1022530;2;67;Funcionarios
1164;1;2;895240;2;67;Funcionarios
1165;0;2;895240;2;67;Funcionarios
1166;0;2;895240;2;67;Funcionarios
1167;0;2;859959;2;67;Santo Agostinho
1168;0;2;894844;2;67;Santo Agostinho
1169;0;2;895000;2;67;Santo Agostinho
1170;0;2;947481;2;67;Santo Agostinho
1171;850;2;1099000;2;67;Santo Agostinho
1172;723;2;890000;2;67;Lourdes
1173;700;2;896000;2;67;Lourdes
1174;700;2;970000;2;67;Lourdes
1175;0;2;660668;3;67;Serra
1176;0;2;1300000;1;67;Funcionarios
1177;300;2;493000;2;67;Serra
1178;800;2;698000;1;67;Serra
1179;743;1;350000;2;67;Grajau
1180;0;2;960000;2;67;Vila Paris
1181;817;2;790000;2;67;Luxemburgo
1182;800;2;798000;2;67;Luxemburgo
1183;0;2;361630;3;67;Palmeiras
1184;0;2;369790;3;67;Palmeiras
1185;0;2;385000;3;67;Palmeiras
1186;350;1;260000;3;67;Buritis
1187;420;1;260000;3;67;Buritis
1188;750;2;896355;2;68;Lourdes
1189;700;2;670000;2;68;Grajau
1190;0;1;230000;2;68;Piratininga Venda Nova
1191;0;0;101557;2;68;Leticia
1192;10;1;381000;3;68;Candelaria
1193;10;2;381000;3;68;Candelaria
1194;1;2;570000;3;68;Candelaria
1195;0;1;220000;2;68;Copacabana
1196;280;1;180000;2;68;Santa Amalia
1197;0;2;380000;3;68;Planalto
1198;190;0;230000;3;68;Itapoa
1199;0;1;290000;2;68;Santa Terezinha
1200;450;0;230000;2;68;Ipiranga
1201;300;1;300000;3;68;Ipiranga
1202;310;1;220000;3;68;Silveira
1203;280;2;450000;3;68;Esplanada
1204;450;2;767365;2;68;Sagrada Familia
1205;220;1;235000;2;68;Monsenhor Messias
1206;270;2;520000;3;68;Floresta
1207;350;2;510000;2;68;Floresta
1208;350;2;520000;2;68;Floresta
1209;0;2;520000;2;68;Floresta
1210;511;0;350000;2;68;Centro
1211;0;2;450000;1;68;Floresta
1212;0;2;970000;2;68;Lourdes
1213;0;2;990000;2;68;Lourdes
1214;0;2;1019025;2;68;Santa Efigenia
1215;0;2;1054044;2;68;Santa Efigenia
1216;0;2;979131;2;68;Santa Efigenia
1217;0;2;984006;2;68;Santa Efigenia
1218;0;2;991137;2;68;Santa Efigenia
1219;0;2;999128;2;68;Santa Efigenia
1220;0;0;539164;1;68;Lourdes
1221;1;2;1100000;2;68;Santa Efigenia
1222;0;1;729200;1;68;Santo Agostinho
1223;730;2;1050000;2;68;Lourdes
1224;1037;2;800000;2;68;Funcionarios
1225;0;2;385000;3;68;Salgado Filho
1226;0;2;776940;2;68;Cruzeiro
1227;400;2;778000;2;68;Cruzeiro
1228;0;2;668844;2;68;Santo Antonio
1229;700;1;480000;2;68;Santo Antonio
1230;750;2;790000;2;68;Luxemburgo
1231;0;2;1019875;2;68;Sao Pedro
1232;0;2;968000;2;68;Sao Pedro
1233;630;1;350000;2;68;Santo Antonio
1234;0;2;550000;2;68;Buritis
1235;350;2;379000;3;68;Palmeiras
1236;651;1;490000;2;68;Buritis
1237;0;1;490000;2;68;Buritis
1238;180;1;220000;3;68;Barreiro
1239;180;1;219000;3;68;Santa Helena
1240;180;1;209000;3;68;Milionarios
1241;340;1;315000;2;68;Pompeia
1242;250;1;330000;3;68;Sagrada Familia
1243;423;1;330000;3;69;Planalto
1244;400;2;399000;3;69;Planalto
1245;256;0;157000;2;69;Sao Joao Batista
1246;499;2;319000;3;69;Serrano
1247;0;1;230000;2;69;Nova Vista
1248;230;1;269000;3;69;Castelo
1249;0;0;220000;1;69;Sagrada Familia
1250;100;1;430000;2;69;Alto dos Caicaras
1251;300;1;350000;4;69;Sagrada Familia
1252;270;1;360000;4;69;Sagrada Familia
1253;560;2;344000;2;69;Horto
1254;280;2;500000;2;69;Floresta
1255;816;1;340000;1;69;Lourdes
1256;0;1;737800;1;69;Santo Agostinho
1257;0;2;955000;2;69;Lourdes
1258;0;2;980000;2;69;Lourdes
1259;615;1;498000;1;69;Funcionarios
1260;300;0;220000;3;69;Sao Lucas
1261;300;0;225000;3;69;Sao Lucas
1262;723;2;1050000;2;69;Lourdes
1263;0;2;967749;2;69;Sao Pedro
1264;350;1;199000;2;69;Estoril
1265;600;2;565000;2;69;Havai
1266;0;1;630000;1;69;Santa Lucia
1267;450;1;485000;2;69;Buritis
1268;450;1;509000;2;69;Buritis
1269;396;1;530000;2;69;Buritis
1270;250;1;180000;2;69;Santa Amalia
1271;0;2;890000;2;70;Lourdes
1272;0;5;329000;3;70;Mantiqueira
1273;0;0;145000;2;70;Leticia
1274;10;1;350000;3;70;Piratininga Venda Nova
1275;10;1;299000;3;70;Rio Branco
1276;10;2;395000;3;70;Rio Branco
1277;0;2;450000;3;70;Visconde do Rio Branco
1278;10;2;315000;3;70;Santa Monica
1279;0;1;350000;3;70;Ceu Azul
1280;150;2;390000;2;70;Santa Monica
1281;100;1;250000;2;70;Santa Monica
1282;0;1;370000;2;70;Santa Monica
1283;210;1;259000;3;70;Vila Cloris
1284;270;1;340000;3;70;Floramar
1285;50;1;245000;2;70;Santa Monica
1286;0;1;269000;3;70;Santa Monica
1287;0;2;290000;2;70;Santa Branca
1288;10;2;319000;3;70;Santa Branca
1289;1;1;295000;3;70;Planalto
1290;10;2;298000;3;70;Planalto
1291;0;1;298000;3;70;Planalto
1292;200;2;378000;3;70;Jardim Atlantico
1293;10;2;355000;2;70;Planalto
1294;170;1;155000;2;70;Copacabana
1295;0;1;285000;2;70;Floramar
1296;0;4;850000;7;70;Itapoa
1297;297;1;300000;3;70;Goiania
1298;200;1;298000;2;70;Fernao Dias
1299;420;2;400000;3;70;Palmares
1300;0;2;430000;3;70;Palmares
1301;135;2;298000;2;70;Palmares
1302;100;1;235000;2;70;Palmares
1303;450;1;390000;3;70;Ouro Preto
1304;0;1;290000;2;70;Santa Cruz
1305;270;1;350000;3;70;Floresta
1306;293;1;295000;2;70;Santa Ines
1307;500;1;520000;2;70;Castelo
1308;450;2;360000;3;70;Serrano
1309;400;2;395000;3;70;Uniao
1310;590;1;330000;3;70;Cidade Nova
1311;450;2;400000;3;70;Bandeirantes
1312;270;1;380000;3;70;Sagrada Familia
1313;280;1;330000;3;70;Sagrada Familia
1314;300;1;250000;3;70;Jardim Montanhes
1315;250;1;295000;2;70;Sagrada Familia
1316;390;0;220000;1;70;Centro
1317;669;1;570000;2;70;Lourdes
1318;715;1;490000;2;70;Funcionarios
1319;316;2;350000;2;70;Carlos Prates
1320;250;1;255000;3;70;Caicara Adelaide
1321;0;3;990000;1;70;Barro Preto
1322;300;1;210000;2;70;Padre Eustaquio
1323;350;1;230000;2;70;Padre Eustaquio
1324;300;1;250000;2;70;Padre Eustaquio
1325;300;1;360000;3;70;Padre Eustaquio
1326;1;1;1073774;1;70;Lourdes
1327;450;0;420000;2;70;Centro
1328;0;2;950000;1;70;Lourdes
1329;1200;2;955000;2;70;Lourdes
1330;0;2;955000;2;70;Lourdes
1331;0;2;975000;2;70;Lourdes
1332;700;2;680000;2;70;Centro
1333;600;1;560000;2;70;Santa Efigenia
1334;835;2;970000;2;70;Lourdes
1335;835;2;970000;2;70;Santo Agostinho
1336;256;2;279000;3;70;Santa Monica
1337;10;2;369900;3;70;Santa Monica
1338;826;0;280000;2;70;Santo Agostinho
1339;549;1;530000;3;70;Lourdes
1340;500;1;305000;2;70;Sao Lucas
1341;636;1;700000;2;70;Savassi
1342;180;1;230000;3;70;California
1343;300;2;519000;2;70;Barroca
1344;200;1;249000;3;70;Joao Pinheiro
1345;450;1;270000;2;70;Lourdes
1346;0;2;652976;3;70;Serra
1347;820;2;640000;2;70;Gutierrez
1348;500;2;540000;2;70;Serra
1349;0;2;1600000;1;70;Savassi
1350;0;2;1600000;1;70;Savassi
1351;530;1;480000;2;70;Gutierrez
1352;572;2;1030000;2;70;Funcionarios
1353;640;2;960000;2;70;Funcionarios
1354;0;2;726139;2;70;Serra
1355;300;2;520000;2;70;Serra
1356;330;1;380000;2;70;Sao Pedro
1357;200;1;215000;3;70;Grajau
1358;650;1;250000;3;70;Serra
1359;300;0;310000;1;70;Anchieta
1360;0;2;679950;3;70;Santo Antonio
1361;800;2;760000;2;70;Luxemburgo
1362;800;2;760000;2;70;Luxemburgo
1363;800;2;790000;2;70;Luxemburgo
1364;0;2;795000;2;70;Luxemburgo
1365;0;2;810000;2;70;Luxemburgo
1366;800;2;850000;2;70;Luxemburgo
1367;600;1;310000;2;70;Santo Antonio
1368;400;1;569000;2;70;Anchieta
1369;340;1;320000;2;70;Havai
1370;400;2;690000;2;70;Sion
1371;850;1;530000;2;70;Sion
1372;900;2;770000;2;70;Sion
1373;550;3;999000;3;70;Sion
1374;300;1;420000;2;70;Sion
1375;10;2;500000;3;70;Jardim Atlantico
1376;10;2;600000;3;70;Jardim Atlantico
1377;620;1;490000;2;70;Anchieta
1378;250;1;200000;3;70;Cinquentenario
1379;150;2;367500;3;70;Havai
1380;378;1;299000;3;70;Betania
1381;329;1;320000;3;70;Betania
1382;378;1;320000;3;70;Betania
1383;458;1;250000;3;70;Estoril
1384;700;2;460000;2;70;Buritis
1385;390;1;249000;3;70;Buritis
1386;700;2;455000;3;70;Buritis
1387;260;1;270000;3;70;Palmeiras
1388;250;1;280000;2;70;Buritis
1389;720;1;780000;2;70;Belvedere
1390;450;1;535000;2;70;Buritis
1391;500;1;540000;2;70;Buritis
1392;400;1;550000;2;70;Buritis
