Price;Condo;Size;Rooms;Toilets;Suites;Parking;Elevator;Furnished;Swimming Pool;New;District;Negotiation Type;Property Type;Latitude;Longitude
1500000;0;140;3;2;1;3;0;0;1;0;Brooklin/São Paulo;sale;apartment;-236.106.241;-466.813.139
1600000;0;162;3;4;3;3;0;0;1;0;Brooklin/São Paulo;sale;apartment;-236.226.092;-4.668.201
1700000;0;216;4;3;2;3;0;0;0;0;Brooklin/São Paulo;sale;apartment;-236.124.084;-466.825.042
1900000;1050;227;3;4;3;3;0;0;1;0;Brooklin/São Paulo;sale;apartment;-236.132.778;-466.843.195
1906000;1600;138;2;3;2;2;0;0;1;0;Brooklin/São Paulo;sale;apartment;-236.172.149;-466.840.777
1900000;0;131;2;3;2;2;0;1;1;0;Brooklin/São Paulo;sale;apartment;-236.040.517;-466.948.844
1600000;1400;99;2;2;1;2;0;1;0;0;Brooklin/São Paulo;sale;apartment;-236.068.912;-466.959.343
759000;0;103;4;4;2;2;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.515.459;-46.686.931
449999;500;55;2;2;1;1;0;0;0;0;Barra Funda/São Paulo;sale;apartment;-23.528.845;-46.653.782
194900;240;31;1;2;1;1;1;0;0;0;Barra Funda/São Paulo;sale;apartment;-23.515.459;-46.686.931
390000;495;85;2;2;1;1;1;0;0;0;Barra Funda/São Paulo;sale;apartment;-23.533.838;-46.650.842
580000;525;58;2;2;1;1;0;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.528.876;-46.664.234
723000;460;100;3;3;1;2;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.518.756;-46.668.966
720000;750;100;3;3;1;2;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.518.222;-46.669.247
310000;0;34;1;2;1;1;1;1;1;0;Barra Funda/São Paulo;sale;apartment;-23.519.829;-46.676.704
500000;380;69;2;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.518.756;-46.668.966
300000;180;34;2;2;1;1;1;0;0;0;Barra Funda/São Paulo;sale;apartment;-23.527.064;-46.649.711
570000;480;70;2;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.515.811;-46.686.777
530000;350;69;2;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.518.678;-46.667.704
430000;580;58;2;2;1;1;1;0;0;0;Barra Funda/São Paulo;sale;apartment;-23.529.065;-46.652.303
391000;470;67;2;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.523.866;-46.652.661
435000;400;67;2;2;1;1;1;0;1;1;Barra Funda/São Paulo;sale;apartment;-23.524.309;-46.652.729
530000;840;93;3;2;1;2;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.527.031;-46.650.828
470000;460;64;3;2;1;2;1;0;0;0;Barra Funda/São Paulo;sale;apartment;-23.529.065;-46.652.303
580000;650;68;2;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.533.105;-46.653.992
490000;0;62;2;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.526.837;-46.653.373
695000;720;76;3;2;1;2;1;1;1;0;Barra Funda/São Paulo;sale;apartment;-23.524.613;-4.665.527
730000;0;100;3;3;1;2;1;0;0;0;Barra Funda/São Paulo;sale;apartment;-23.518.756;-46.668.966
774000;800;100;3;3;1;2;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.518.678;-46.667.704
1290000;900;132;3;3;1;2;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.520.264;-46.666.077
751665;560;93;3;3;1;2;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.511.044;-46.696.053
550000;500;70;3;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.515.811;-46.686.777
642000;0;79;3;2;1;1;0;0;0;0;Barra Funda/São Paulo;sale;apartment;-23.526.837;-46.653.373
580000;680;68;2;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.533.623;-46.654.474
940000;900;102;3;3;1;2;0;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.529.705;-4.666.279
525000;520;51;1;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.528.658;-46.663.065
418886;350;61;2;2;1;1;1;0;1;0;Barra Funda/São Paulo;sale;apartment;-23.511.044;-46.696.053
323000;320;34;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.552.675;-46.639.531
323000;325;34;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.552.675;-46.639.531
340000;1300;50;1;2;1;1;1;1;1;0;Bela Vista/São Paulo;sale;apartment;-23.567.556;-46.645.463
328000;350;40;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.551.871;-46.639.719
475000;532;40;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.553.478;-46.650.832
1900000;2570;191;3;3;1;1;0;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.570.536;-46.644.882
338000;380;37;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.552.675;-46.639.531
325000;642;50;1;2;1;1;1;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.559.193;-46.648.901
365000;250;36;1;2;1;2;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-2.355.491;-46.650.245
323000;320;34;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.552.675;-46.639.531
349000;375;36;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.554.777;-46.650.133
344000;0;38;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.552.673;-46.639.529
790000;1260;93;3;3;2;1;1;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.567.912;-4.664.691
550000;550;60;2;2;1;1;1;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.558.915;-46.653.692
2500000;1355;390;3;3;1;2;0;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.562.611;-46.653.042
513250;310;41;1;2;1;1;1;0;1;1;Bela Vista/São Paulo;sale;apartment;-23.554.709;-46.651.519
320000;600;37;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.552.673;-46.639.529
575000;0;64;2;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.554.003;-46.638.944
385000;350;55;1;2;1;1;1;1;0;0;Bela Vista/São Paulo;sale;apartment;-23.554.461;-46.650.068
440000;510;38;1;2;1;1;0;1;1;0;Bela Vista/São Paulo;sale;apartment;-23.554.551;-46.653.335
270000;310;47;1;2;1;1;1;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.568.362;-46.644.441
349000;300;36;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-2.355.491;-46.650.245
900000;700;116;2;2;1;1;1;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.566.084;-46.650.795
990000;700;110;3;2;1;1;0;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.564.679;-46.651.229
850000;1500;120;2;2;1;1;1;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.567.912;-4.664.691
316000;0;37;1;2;1;1;1;0;1;0;Bela Vista/São Paulo;sale;apartment;-23.552.673;-46.639.529
460000;790;72;2;2;1;1;1;0;0;0;Bela Vista/São Paulo;sale;apartment;-23.567.141;-46.644.567
479000;570;58;2;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.606;-46.647.326
400000;570;57;2;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.721;-46.647.464
427000;400;57;2;2;1;1;1;1;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.411;-46.647.428
750000;650;96;3;3;1;2;1;1;1;0;Bom Retiro/São Paulo;sale;apartment;-23.521.107;-46.647.678
345000;480;52;2;2;1;1;0;1;1;0;Bom Retiro/São Paulo;sale;apartment;-23.521.686;-46.641.967
380000;590;58;2;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.677;-46.647.365
560000;600;70;3;2;1;1;1;1;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.673;-46.647.439
241000;0;33;1;2;1;1;0;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.292;-46.645.061
530000;656;132;3;2;1;1;0;0;0;0;Bom Retiro/São Paulo;sale;apartment;-23.527.812;-46.638.853
300000;335;74;2;2;1;1;1;0;0;0;Bom Retiro/São Paulo;sale;apartment;-23.527.278;-46.631.609
267000;280;30;1;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.522.895;-46.646.058
424000;547;57;2;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.673;-46.647.439
570000;610;68;3;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.606;-46.647.326
430000;550;58;2;2;1;1;1;0;0;0;Bom Retiro/São Paulo;sale;apartment;-23.524.414;-46.647.312
790000;720;97;3;3;1;2;1;1;1;0;Bom Retiro/São Paulo;sale;apartment;-23.521.107;-46.647.678
630000;1500;176;3;2;1;1;0;0;0;0;Bom Retiro/São Paulo;sale;apartment;-2.352.856;-46.633.717
218000;400;30;1;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.522.895;-46.646.058
490000;700;150;4;3;1;1;1;1;0;0;Bom Retiro/São Paulo;sale;apartment;-23.531.196;-46.637.203
466000;450;57;2;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.677;-46.647.365
208191;300;36;1;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.522.895;-46.646.058
400000;757;100;2;2;1;1;1;0;0;0;Bom Retiro/São Paulo;sale;apartment;-23.524.055;-46.639.259
900000;820;96;2;3;2;2;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.521.297;-46.648.039
330000;0;91;3;2;1;1;0;0;0;0;Bom Retiro/São Paulo;sale;apartment;-23.524.292;-46.645.061
275000;0;80;2;2;1;1;0;0;0;0;Bom Retiro/São Paulo;sale;apartment;-23.524.867;-46.641.554
450000;550;97;2;2;1;1;1;1;0;0;Bom Retiro/São Paulo;sale;apartment;-23.529.379;-46.636.465
250000;0;30;1;2;1;1;0;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.523.238;-46.645.627
450000;480;98;3;2;1;1;0;1;0;0;Bom Retiro/São Paulo;sale;apartment;-23.528.025;-46.634.082
350000;400;88;2;2;1;1;0;0;0;0;Bom Retiro/São Paulo;sale;apartment;-23.522.526;-46.643.708
360000;600;69;2;2;1;1;1;0;1;0;Bom Retiro/São Paulo;sale;apartment;-23.524.272;-46.640.203
322000;360;55;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.535.721;-46.595.133
179000;0;44;2;2;1;1;1;0;0;0;Brás/São Paulo;sale;apartment;-23.545.936;-46.617.923
322000;308;55;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.535.721;-46.595.133
385000;550;65;3;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.535.721;-46.595.133
373000;450;57;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.545.004;-46.617.443
399000;0;57;3;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.549.406;-46.616.412
332000;350;60;2;2;1;2;1;0;1;0;Brás/São Paulo;sale;apartment;-2.355.166;-46.616.213
350000;385;55;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-2.355.166;-46.616.213
319500;0;49;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.545.231;-46.617.524
250000;200;39;1;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.545.231;-46.617.524
332000;320;51;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-2.355.166;-46.616.213
293500;300;45;1;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-2.355.166;-46.616.213
392362;0;57;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.549.398;-46.616.409
322000;380;55;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.535.721;-46.595.133
378360;470;62;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.545.615;-46.616.621
327000;450;55;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.535.721;-46.595.133
180000;250;45;2;2;1;1;1;0;0;1;Brás/São Paulo;sale;apartment;-23.545.937;-46.617.924
354000;0;57;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.549.369;-46.615.692
390000;500;70;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.550.751;-46.618.216
375000;470;67;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.550.368;-4.661.743
295000;350;45;1;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-2.355.166;-46.616.213
194000;0;44;2;2;1;1;1;0;0;0;Brás/São Paulo;sale;apartment;-23.545.936;-46.617.923
370000;280;57;2;2;1;1;1;0;1;0;Brás/São Paulo;sale;apartment;-23.546.711;-46.615.855
182000;0;44;2;2;1;1;1;0;0;0;Brás/São Paulo;sale;apartment;-23.545.936;-46.617.923
270000;283;50;2;2;1;1;1;0;0;0;Brás/São Paulo;sale;apartment;-23.546.671;-46.617.708
679000;577;54;2;2;1;1;0;0;1;0;Consolação/São Paulo;sale;apartment;-23.551.039;-46.647.227
930000;1063;90;3;2;1;1;0;0;0;0;Consolação/São Paulo;sale;apartment;-23.549.297;-46.653.856
380000;528;48;2;2;1;2;1;0;0;0;Consolação/São Paulo;sale;apartment;-46.648.555;-23.548.484
405000;689;35;1;2;1;1;1;0;1;0;Consolação/São Paulo;sale;apartment;-23.551.928;-46.651.409
680000;680;48;1;2;1;1;1;0;1;0;Consolação/São Paulo;sale;apartment;-23.553.497;-46.657.728
723998;0;67;2;2;1;1;0;0;1;0;Consolação/São Paulo;sale;apartment;-23.550.384;-46.647.483
1900000;0;200;3;4;3;2;0;0;0;0;Consolação/São Paulo;sale;apartment;-23.548.435;-46.656.898
315000;1137;42;1;2;1;1;1;1;1;0;Consolação/São Paulo;sale;apartment;-23.554.199;-46.657.074
260865;330;32;1;2;1;1;1;0;0;0;Consolação/São Paulo;sale;apartment;-2.354.799;-46.644.325
2200000;1582;235;3;3;1;1;1;0;0;0;Consolação/São Paulo;sale;apartment;-23.552.568;-46.655.659
850000;820;85;2;2;1;1;0;1;0;0;Consolação/São Paulo;sale;apartment;-2.355.151;-4.665.325
620000;0;55;2;2;1;1;1;0;1;0;Consolação/São Paulo;sale;apartment;-23.553.331;-4.665.727
900000;639;60;2;2;1;2;1;0;1;1;Consolação/São Paulo;sale;apartment;-23.549.335;-46.654.608
1450000;1400;130;3;4;1;2;0;0;1;0;Consolação/São Paulo;sale;apartment;-23.554.081;-46.659.172
710000;450;55;2;2;1;1;1;0;1;0;Consolação/São Paulo;sale;apartment;-2.355.685;-46.657.206
2600000;3200;213;4;2;1;3;1;0;0;0;Consolação/São Paulo;sale;apartment;-23.546.155;-46.660.877
950000;1075;138;2;2;1;2;1;0;1;0;Consolação/São Paulo;sale;apartment;-23.546.764;-46.643.184
460000;662;37;1;2;1;1;0;0;0;0;Consolação/São Paulo;sale;apartment;-23.555.119;-46.656.069
750000;1400;108;2;2;1;1;1;0;0;0;Consolação/São Paulo;sale;apartment;-23.553.074;-46.651.426
1250000;980;118;3;3;1;1;1;0;0;0;Consolação/São Paulo;sale;apartment;-23.559.637;-46.665.683
430000;450;38;1;2;1;1;1;0;1;0;Consolação/São Paulo;sale;apartment;-23.552.396;-46.652.277
400000;700;35;1;2;1;1;1;1;1;0;Consolação/São Paulo;sale;apartment;-23.554.081;-46.659.172
486000;600;41;1;2;1;1;1;0;1;0;Consolação/São Paulo;sale;apartment;-23.554.007;-46.653.279
390000;350;54;1;2;1;1;1;0;0;0;Consolação/São Paulo;sale;apartment;-23.548.779;-46.651.096
265000;0;45;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.555.392;-46.628.307
185000;250;38;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.554.039;-46.630.837
450000;685;80;3;2;1;2;1;1;1;0;Liberdade/São Paulo;sale;apartment;-23.558.008;-46.631.027
350000;400;46;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.555.293;-46.628.528
315000;0;53;2;2;1;1;0;0;1;0;Liberdade/São Paulo;sale;apartment;-23.553.501;-46.628.189
299000;400;45;2;2;1;1;0;0;1;0;Liberdade/São Paulo;sale;apartment;-23.555.293;-46.628.528
265000;0;48;2;2;1;1;0;0;1;0;Liberdade/São Paulo;sale;apartment;-23.553.501;-46.628.189
189001;190;37;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.554.012;-46.630.526
189003;180;37;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.554.012;-46.630.526
125000;320;32;1;2;1;1;1;0;0;0;Liberdade/São Paulo;sale;apartment;-23.552.245;-46.628.108
165000;420;50;1;2;1;1;0;0;0;0;Liberdade/São Paulo;sale;apartment;-23.552.786;-46.627.518
899000;700;75;2;2;1;1;1;1;0;0;Liberdade/São Paulo;sale;apartment;-23.564.262;-46.639.887
199000;270;37;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.554.012;-46.630.526
210000;200;34;1;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.553.501;-46.628.189
500000;320;60;2;2;1;1;0;0;0;0;Liberdade/São Paulo;sale;apartment;-23.559.339;-46.623.384
189002;180;37;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.554.012;-46.630.526
200000;0;34;1;2;1;1;0;0;1;0;Liberdade/São Paulo;sale;apartment;-23.553.501;-46.628.189
225000;250;37;1;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.555.276;-46.628.691
635792;0;66;2;2;1;1;0;0;0;0;Liberdade/São Paulo;sale;apartment;-23.562.139;-46.634.816
189000;220;37;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.554.289;-46.630.816
213000;230;37;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.554.012;-46.630.526
261000;0;45;2;2;1;1;1;0;1;0;Liberdade/São Paulo;sale;apartment;-23.555.276;-46.628.691
450000;500;56;2;2;1;1;0;1;1;0;Pari/São Paulo;sale;apartment;-23.525.459;-46.606.853
400000;380;55;2;2;1;1;0;0;1;0;Pari/São Paulo;sale;apartment;-23.525.501;-46.606.976
380000;500;62;3;2;1;1;1;1;1;0;Pari/São Paulo;sale;apartment;-2.352.529;-46.603.233
410000;450;61;3;2;1;1;1;0;1;0;Pari/São Paulo;sale;apartment;-2.352.529;-46.603.235
680000;550;87;3;2;1;2;1;1;1;0;Pari/São Paulo;sale;apartment;-2.352.651;-46.608.819
410000;380;56;2;2;1;1;1;0;1;0;Pari/São Paulo;sale;apartment;-23.524.417;-46.606.747
530000;600;75;2;2;1;1;1;0;1;0;Pari/São Paulo;sale;apartment;-23.525.501;-46.606.974
319000;0;65;3;2;1;1;1;0;1;1;Pari/São Paulo;sale;apartment;-23.536.341;-46.598.972
356000;480;52;2;2;1;1;0;0;1;0;Pari/São Paulo;sale;apartment;-2.352.139;-46.637.872
360000;380;53;2;2;1;1;1;0;1;0;Pari/São Paulo;sale;apartment;-2.352.529;-46.603.235
342700;0;62;3;2;1;1;0;0;1;0;Pari/São Paulo;sale;apartment;-2.352.529;-46.603.235
470000;520;66;2;2;1;1;0;0;0;0;Pari/São Paulo;sale;apartment;-23.532.518;-46.569.268
620000;0;78;3;2;1;1;0;0;1;0;Pari/São Paulo;sale;apartment;-23.527.009;-46.618.541
380000;620;55;2;2;1;1;0;0;1;0;Pari/São Paulo;sale;apartment;-23.527.469;-46.605.183
380000;500;61;2;2;1;1;1;1;1;0;Pari/São Paulo;sale;apartment;-2.352.472;-46.603.524
670000;550;83;2;2;1;2;1;0;1;0;Pari/São Paulo;sale;apartment;-2.352.651;-46.608.819
370000;430;57;2;2;1;1;1;0;1;0;Pari/São Paulo;sale;apartment;-2.352.529;-46.603.235
400000;380;53;2;2;1;1;0;0;1;0;Pari/São Paulo;sale;apartment;-2.352.529;-46.603.235
600000;610;85;3;3;1;2;0;0;0;0;Pari/São Paulo;sale;apartment;-23.532.518;-46.569.268
450000;500;61;3;2;1;1;1;0;1;0;Pari/São Paulo;sale;apartment;-2.352.472;-46.603.524
898000;1500;135;4;4;2;2;1;0;1;0;Pari/São Paulo;sale;apartment;-23.532.896;-46.568.899
430000;447;61;2;2;1;1;1;0;1;0;Pari/São Paulo;sale;apartment;-2.352.472;-46.603.524
630000;610;85;2;3;2;2;0;0;0;0;Pari/São Paulo;sale;apartment;-23.532.518;-46.569.268
907000;950;123;4;4;1;2;0;0;0;0;Pari/São Paulo;sale;apartment;-23.532.896;-46.568.899
873000;950;123;3;4;1;2;0;0;0;0;Pari/São Paulo;sale;apartment;-23.532.518;-46.569.268
898000;1500;135;3;4;3;2;1;0;1;0;Pari/São Paulo;sale;apartment;-23.532.518;-46.569.268
350000;380;53;2;2;1;1;0;1;1;0;Pari/São Paulo;sale;apartment;-23.525.212;-46.602.867
430000;450;62;3;2;1;1;0;0;1;0;Pari/São Paulo;sale;apartment;-2.352.529;-46.603.235
690000;550;83;2;2;1;2;0;0;1;0;Pari/São Paulo;sale;apartment;-23.526.179;-46.609.282
700000;1000;103;4;3;1;2;1;0;1;0;Pari/São Paulo;sale;apartment;-2.355.141;-46.530.146
530000;600;75;2;2;1;1;0;0;0;0;Pari/São Paulo;sale;apartment;-23.525.499;-46.606.969
700000;1000;103;3;3;1;2;1;0;1;0;Pari/São Paulo;sale;apartment;-23.551.832;-46.530.166
475000;851;93;3;2;1;1;1;0;0;0;República/São Paulo;sale;apartment;-23.540.684;-46.637.965
840000;1760;310;3;3;1;1;1;0;0;0;República/São Paulo;sale;apartment;-23.545.905;-4.664.291
265000;598;44;1;2;1;1;0;0;0;0;República/São Paulo;sale;apartment;-23.543.623;-46.640.101
297990;340;31;1;2;1;1;1;0;1;0;República/São Paulo;sale;apartment;-23.543.657;-46.645.291
189998;330;35;1;2;1;1;0;0;0;0;República/São Paulo;sale;apartment;-23.545.229;-46.644.152
1650000;1980;266;4;4;1;2;1;0;1;0;República/São Paulo;sale;apartment;-23.546.764;-46.643.184
571258;0;39;1;2;1;1;1;0;1;0;República/São Paulo;sale;apartment;-23.542.637;-46.643.494
2550000;1700;348;3;2;1;1;0;0;0;0;República/São Paulo;sale;apartment;-23.544.683;-46.644.157
390000;300;40;1;2;1;1;1;1;1;0;República/São Paulo;sale;apartment;-23.540.872;-46.643.343
650000;880;113;4;3;1;1;0;1;0;0;República/São Paulo;sale;apartment;-23.544.271;-4.664.472
590000;900;120;2;2;1;1;0;0;0;0;República/São Paulo;sale;apartment;-23.546.627;-46.646.596
320000;800;56;1;2;1;1;1;0;0;0;República/São Paulo;sale;apartment;-23.541.849;-4.663.993
310000;359;47;1;2;1;1;0;0;0;0;República/São Paulo;sale;apartment;-23.542.109;-46.641.204
385000;287;40;1;2;1;1;1;0;1;0;República/São Paulo;sale;apartment;-23.540.872;-46.643.343
3550000;3320;400;2;4;1;1;1;0;1;0;República/São Paulo;sale;apartment;-23.544.916;-46.643.053
605000;400;65;2;2;1;1;1;1;1;0;República/São Paulo;sale;apartment;-23.540.872;-46.643.343
385000;287;40;1;2;1;1;1;0;1;0;República/São Paulo;sale;apartment;-23.540.872;-46.643.343
472869;0;39;1;2;1;1;1;0;1;0;República/São Paulo;sale;apartment;-23.542.637;-46.643.494
259700;290;38;1;2;1;1;1;0;0;0;República/São Paulo;sale;apartment;-23.540.271;-46.637.058
250000;460;70;2;2;1;1;0;0;0;0;República/São Paulo;sale;apartment;-23.539.593;-46.639.654
295000;221;45;1;2;1;1;1;0;0;0;República/São Paulo;sale;apartment;-23.540.271;-46.637.058
426427;400;39;1;2;1;1;1;0;1;0;República/São Paulo;sale;apartment;-23.544.085;-466.425
300000;300;56;1;2;1;1;1;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.540.666;-46.641.336
447000;500;59;2;2;1;1;1;0;1;0;Santa Cecília/São Paulo;sale;apartment;-23.532.864;-46.651.301
2790000;2950;200;3;6;3;3;0;1;0;0;Santa Cecília/São Paulo;sale;apartment;-23.538.636;-46.659.843
1100000;1300;140;3;2;1;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.536.758;-46.661.163
1260000;1340;103;3;2;1;2;1;0;1;0;Santa Cecília/São Paulo;sale;apartment;-23.537.588;-46.662.556
700000;740;80;2;2;1;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-2.353.336;-4.665.956
350000;500;56;1;2;1;1;1;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.541.884;-46.648.065
251000;360;51;1;2;1;1;1;1;0;0;Santa Cecília/São Paulo;sale;apartment;-2.353.201;-46.658.209
595000;650;68;2;2;1;1;1;0;1;0;Santa Cecília/São Paulo;sale;apartment;-23.533.623;-46.654.474
880000;1700;128;3;3;2;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.539.413;-46.660.519
760000;1420;70;2;2;1;1;0;1;0;0;Santa Cecília/São Paulo;sale;apartment;-23.536.492;-46.653.142
760000;1045;62;2;2;1;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.540.633;-46.657.663
400000;450;60;2;2;1;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.533.369;-46.647.332
510000;650;85;2;2;1;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.536.795;-46.652.111
700000;840;97;2;2;1;1;1;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.532.415;-46.660.077
1476000;2500;220;3;3;1;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.532.516;-46.652.396
454000;450;59;2;2;1;1;0;0;1;0;Santa Cecília/São Paulo;sale;apartment;-23.531.348;-46.647.771
595000;650;59;2;2;1;1;1;0;1;0;Santa Cecília/São Paulo;sale;apartment;-23.538.992;-46.647.003
650000;835;81;2;2;1;1;1;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.535.836;-46.659.603
590000;600;65;2;2;1;1;0;1;0;0;Santa Cecília/São Paulo;sale;apartment;-23.539.622;-46.652.575
360000;528;37;1;2;1;1;1;1;1;0;Santa Cecília/São Paulo;sale;apartment;-23.533.991;-46.649.018
890000;1996;127;3;2;1;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.538.606;-46.659.019
375000;650;42;1;2;1;1;1;1;1;0;Santa Cecília/São Paulo;sale;apartment;-23.538.992;-46.647.003
3800000;0;320;3;4;3;4;1;0;1;0;Santa Cecília/São Paulo;sale;apartment;-23.540.912;-46.663.029
275000;450;72;1;2;1;1;1;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.538.503;-46.647.031
900000;1270;150;3;3;1;1;0;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.540.276;-46.655.536
595000;0;62;2;2;1;1;1;0;1;0;Santa Cecília/São Paulo;sale;apartment;-23.540.872;-46.643.343
2800000;4000;210;4;3;2;3;1;0;1;0;Santa Cecília/São Paulo;sale;apartment;-23.538.474;-4.666.133
480000;800;84;2;2;1;1;1;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.534.163;-46.653.636
500000;750;105;2;2;1;1;1;0;0;0;Santa Cecília/São Paulo;sale;apartment;-23.543.201;-46.647.569
